Order_ID,Order_Date,Customer_ID,Category,Product,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Customer_Segment
ORD-03927,2025-01-15,CUST-1130,Clothing,Backpack,West,Ahmedabad,7,58.16,0.0,407.12,255.15,151.97,Bank Transfer,Small Business
ORD-04559,2025-01-15,CUST-0971,Clothing,Jacket,North,Delhi,8,97.43,0.15,662.52,389.02,273.5,Debit Card,Corporate
ORD-00557,2025-01-16,CUST-0965,Office Supplies,Pen Set,North,Chandigarh,7,24.89,0.05,165.52,116.4,49.12,UPI,Corporate
ORD-00278,2025-01-16,CUST-0753,Electronics,Monitor,West,Ahmedabad,8,577.53,0.1,4158.22,3043.37,1114.85,Debit Card,Consumer
ORD-01500,2025-01-16,CUST-0114,Furniture,Bookshelf,West,Ahmedabad,5,150.29,0.05,713.88,442.46,271.42,UPI,Consumer
ORD-02539,2025-01-16,CUST-0006,Electronics,Smartphone,East,Guwahati,8,526.11,0.05,3998.44,3101.14,897.3,Credit Card,Consumer
ORD-04930,2025-01-16,CUST-0772,Clothing,Jacket,West,Mumbai,3,88.95,0.1,240.17,163.58,76.59,UPI,Corporate
ORD-03189,2025-01-16,CUST-0350,Electronics,Smartphone,South,Bengaluru,3,594.07,0.0,1782.21,1295.7,486.51,UPI,Consumer
ORD-03852,2025-01-16,CUST-0320,Office Supplies,Notebook,North,Delhi,5,29.42,0.15,125.04,79.09,45.95,UPI,Consumer
ORD-01920,2025-01-16,CUST-0773,Furniture,Table,West,Ahmedabad,4,276.87,0.1,996.73,713.71,283.02,Debit Card,Small Business
ORD-04098,2025-01-16,CUST-1090,Furniture,Table,South,Bengaluru,1,312.77,0.0,312.77,223.12,89.65,UPI,Consumer
ORD-00938,2025-01-16,CUST-0927,Office Supplies,Printer Paper,East,Guwahati,4,39.37,0.1,141.73,109.46,32.27,Debit Card,Corporate
ORD-01398,2025-01-16,CUST-1072,Furniture,Office Chair,Central,Bhopal,5,317.4,0.0,1587.0,1184.27,402.73,Cash,Corporate
ORD-01082,2025-01-17,CUST-1104,Furniture,Table,South,Hyderabad,5,231.68,0.0,1158.4,894.5,263.9,Cash,Consumer
ORD-03366,2025-01-17,CUST-0093,Office Supplies,Printer Paper,North,Delhi,1,14.69,0.0,14.69,10.1,4.59,UPI,Consumer
ORD-02957,2025-01-17,CUST-0062,Furniture,Table,North,Chandigarh,4,356.4,0.15,1211.76,803.33,408.43,UPI,Small Business
ORD-01026,2025-01-17,CUST-0499,Office Supplies,Printer Paper,North,Delhi,2,39.62,0.0,79.24,67.47,11.77,Credit Card,Corporate
ORD-03392,2025-01-17,CUST-0065,Electronics,Keyboard,North,Jaipur,7,680.09,0.05,4522.6,2841.5,1681.1,Debit Card,Consumer
ORD-00270,2025-01-17,CUST-0693,Home & Kitchen,Cookware Set,South,Chennai,2,76.1,0.2,121.76,83.79,37.97,Debit Card,Corporate
ORD-00774,2025-01-17,CUST-0838,Furniture,Table,North,Chandigarh,5,217.14,0.0,1085.7,730.12,355.58,Debit Card,Consumer
ORD-02547,2025-01-17,CUST-0690,Home & Kitchen,Blender,South,Chennai,7,105.98,0.2,593.49,476.68,116.81,UPI,Corporate
ORD-04007,2025-01-17,CUST-0812,Electronics,Monitor,Central,Nagpur,8,425.36,0.2,2722.3,2111.18,611.12,Bank Transfer,Consumer
ORD-03718,2025-01-17,CUST-0217,Office Supplies,Notebook,North,Jaipur,1,29.81,0.05,28.32,16.53,11.79,Credit Card,Consumer
ORD-03252,2025-01-18,CUST-0251,Office Supplies,Printer Paper,West,Ahmedabad,5,36.3,0.1,163.35,117.27,46.08,UPI,Corporate
ORD-01403,2025-01-18,CUST-0612,Office Supplies,Pen Set,West,Pune,5,34.84,0.0,174.2,108.87,65.33,Credit Card,Corporate
ORD-04497,2025-01-18,CUST-0692,Furniture,Bookshelf,North,Chandigarh,7,197.45,0.1,1243.94,1050.86,193.08,UPI,Corporate
ORD-02947,2025-01-18,CUST-1075,Clothing,Backpack,West,Pune,3,67.3,0.1,181.71,114.12,67.59,Credit Card,Consumer
ORD-01998,2025-01-18,CUST-0888,Clothing,Jacket,East,Guwahati,6,46.11,0.05,262.83,171.05,91.78,UPI,Consumer
ORD-04181,2025-01-18,CUST-0465,Electronics,Monitor,West,Pune,2,403.51,0.0,807.02,659.68,147.34,Credit Card,Consumer
ORD-01104,2025-01-19,CUST-0113,Home & Kitchen,Blender,Central,Nagpur,4,116.02,0.0,464.08,395.23,68.85,Bank Transfer,Corporate
ORD-00716,2025-01-19,CUST-1034,Home & Kitchen,Blender,West,Pune,4,123.78,0.05,470.36,292.31,178.05,Debit Card,Consumer
ORD-04718,2025-01-19,CUST-0116,Office Supplies,Printer Paper,North,Delhi,6,52.5,0.0,315.0,248.07,66.93,Credit Card,Consumer
ORD-04899,2025-01-19,CUST-0052,Furniture,Desk,East,Kolkata,3,342.37,0.05,975.75,610.04,365.71,Credit Card,Consumer
ORD-02075,2025-01-19,CUST-0954,Home & Kitchen,Toaster,South,Bengaluru,7,140.33,0.05,933.19,713.34,219.85,Cash,Consumer
ORD-02064,2025-01-19,CUST-0089,Home & Kitchen,Toaster,North,Delhi,2,173.69,0.0,347.38,218.94,128.44,Credit Card,Consumer
ORD-02188,2025-01-19,CUST-0289,Furniture,Desk,West,Ahmedabad,7,318.02,0.05,2114.83,1260.94,853.89,UPI,Small Business
ORD-01276,2025-01-19,CUST-0080,Clothing,T-Shirt,East,Bhubaneswar,1,63.08,0.0,63.08,41.35,21.73,Credit Card,Consumer
ORD-00853,2025-01-19,CUST-0662,Furniture,Desk,South,Chennai,1,281.26,0.05,267.2,198.15,69.05,UPI,Consumer
ORD-00505,2025-01-19,CUST-0552,Electronics,Smartphone,North,Delhi,8,527.39,0.15,3586.25,2473.92,1112.33,Credit Card,Consumer
ORD-03432,2025-01-19,CUST-0495,Furniture,Cabinet,Central,Bhopal,7,333.76,0.1,2102.69,1655.16,447.53,UPI,Consumer
ORD-01747,2025-01-19,CUST-0052,Electronics,Monitor,North,Delhi,4,489.37,0.1,1761.73,1387.09,374.64,Debit Card,Consumer
ORD-03322,2025-01-19,CUST-0904,Office Supplies,Printer Paper,South,Bengaluru,1,23.73,0.15,20.17,13.0,7.17,UPI,Corporate
ORD-01800,2025-01-19,CUST-0557,Home & Kitchen,Coffee Maker,Central,Nagpur,4,129.06,0.0,516.24,306.79,209.45,Bank Transfer,Small Business
ORD-00128,2025-01-20,CUST-0608,Home & Kitchen,Toaster,West,Pune,4,77.64,0.0,310.56,255.52,55.04,UPI,Consumer
ORD-04586,2025-01-20,CUST-0628,Office Supplies,Pen Set,Central,Bhopal,4,18.44,0.05,70.07,50.48,19.59,Bank Transfer,Consumer
ORD-00951,2025-01-20,CUST-0795,Electronics,Headphones,West,Mumbai,2,421.61,0.0,843.22,612.58,230.64,UPI,Consumer
ORD-03654,2025-01-20,CUST-0573,Furniture,Table,Central,Nagpur,1,296.91,0.0,296.91,248.39,48.52,UPI,Corporate
ORD-03592,2025-01-20,CUST-0594,Office Supplies,Pen Set,West,Ahmedabad,7,24.77,0.0,173.39,115.79,57.6,Debit Card,Consumer
ORD-03444,2025-01-20,CUST-0223,Furniture,Table,West,Mumbai,3,132.59,0.0,397.77,243.99,153.78,Cash,Consumer
ORD-03001,2025-01-20,CUST-0222,Home & Kitchen,Coffee Maker,North,Jaipur,5,104.06,0.1,468.27,398.81,69.46,Credit Card,Consumer
ORD-00549,2025-01-20,CUST-0520,Electronics,Smartphone,South,Hyderabad,2,432.8,0.1,779.04,503.5,275.54,UPI,Corporate
ORD-04292,2025-01-20,CUST-0348,Office Supplies,Stapler,East,Guwahati,3,29.37,0.15,74.89,54.75,20.14,UPI,Small Business
ORD-02574,2025-01-20,CUST-0941,Electronics,Keyboard,West,Mumbai,3,573.34,0.0,1720.02,1468.26,251.76,UPI,Corporate
ORD-04042,2025-01-20,CUST-0975,Furniture,Table,Central,Indore,6,358.61,0.0,2151.66,1557.15,594.51,UPI,Corporate
ORD-01401,2025-01-20,CUST-1177,Clothing,T-Shirt,East,Kolkata,4,62.98,0.0,251.92,203.87,48.05,Debit Card,Consumer
ORD-00607,2025-01-20,CUST-0503,Office Supplies,Pen Set,Central,Indore,8,24.35,0.05,185.06,156.08,28.98,Debit Card,Consumer
ORD-04917,2025-01-20,CUST-1168,Clothing,Backpack,East,Guwahati,5,100.43,0.0,502.15,362.91,139.24,UPI,Consumer
ORD-02788,2025-01-20,CUST-0901,Home & Kitchen,Blender,Central,Nagpur,8,120.99,0.15,822.73,664.33,158.4,Debit Card,Consumer
ORD-03709,2025-01-20,CUST-1171,Furniture,Cabinet,North,Delhi,1,269.25,0.05,255.79,215.74,40.05,Cash,Consumer
ORD-00181,2025-01-20,CUST-0698,Clothing,T-Shirt,South,Bengaluru,3,69.51,0.05,198.1,142.75,55.35,Debit Card,Consumer
ORD-03554,2025-01-21,CUST-0472,Furniture,Office Chair,South,Hyderabad,1,177.13,0.1,159.42,135.01,24.41,UPI,Consumer
ORD-04067,2025-01-21,CUST-0570,Electronics,Monitor,South,Chennai,1,581.89,0.15,494.61,344.59,150.02,Debit Card,Consumer
ORD-02930,2025-01-21,CUST-1009,Electronics,Monitor,Central,Bhopal,8,315.28,0.0,2522.24,2018.68,503.56,UPI,Consumer
ORD-03828,2025-01-21,CUST-0469,Office Supplies,Printer Paper,Central,Nagpur,8,21.98,0.05,167.05,117.66,49.39,Credit Card,Consumer
ORD-04093,2025-01-21,CUST-0033,Furniture,Bookshelf,West,Mumbai,7,356.52,0.05,2370.86,1910.1,460.76,Credit Card,Consumer
ORD-00001,2025-01-21,CUST-0872,Furniture,Cabinet,East,Kolkata,7,215.82,0.05,1435.2,966.52,468.68,UPI,Consumer
ORD-04393,2025-01-21,CUST-0160,Furniture,Desk,South,Bengaluru,2,233.83,0.0,467.66,353.81,113.85,UPI,Corporate
ORD-02087,2025-01-21,CUST-0618,Electronics,Headphones,Central,Nagpur,3,437.77,0.0,1313.31,781.49,531.82,UPI,Consumer
ORD-01939,2025-01-21,CUST-0117,Furniture,Cabinet,West,Pune,8,295.84,0.0,2366.72,1473.61,893.11,Credit Card,Small Business
ORD-02093,2025-01-21,CUST-0877,Office Supplies,Pen Set,Central,Nagpur,7,31.02,0.1,195.43,128.23,67.2,Cash,Consumer
ORD-00858,2025-01-21,CUST-0822,Office Supplies,Calculator,West,Ahmedabad,8,38.22,0.05,290.47,174.25,116.22,UPI,Small Business
ORD-04645,2025-01-21,CUST-0603,Clothing,Jacket,Central,Nagpur,2,43.8,0.05,83.22,65.65,17.57,Bank Transfer,Consumer
ORD-01770,2025-01-21,CUST-0555,Office Supplies,Pen Set,East,Kolkata,5,26.72,0.0,133.6,80.15,53.45,UPI,Consumer
ORD-04680,2025-01-21,CUST-0764,Electronics,Smartphone,South,Chennai,3,444.01,0.0,1332.03,1084.24,247.79,UPI,Corporate
ORD-04688,2025-01-21,CUST-0556,Office Supplies,Notebook,East,Bhubaneswar,5,26.92,0.0,134.6,80.33,54.27,Debit Card,Consumer
ORD-02028,2025-01-21,CUST-0156,Office Supplies,Calculator,East,Kolkata,1,28.52,0.05,27.09,16.01,11.08,Bank Transfer,Corporate
ORD-00914,2025-01-21,CUST-0414,Clothing,Jacket,South,Chennai,4,47.2,0.05,179.36,151.64,27.72,UPI,Consumer
ORD-01542,2025-01-21,CUST-0612,Furniture,Cabinet,North,Delhi,4,292.02,0.05,1109.68,786.3,323.38,UPI,Consumer
ORD-02251,2025-01-21,CUST-0859,Clothing,Sneakers,West,Mumbai,3,101.45,0.15,258.7,165.03,93.67,Credit Card,Consumer
ORD-04832,2025-01-21,CUST-0304,Office Supplies,Notebook,East,Guwahati,6,43.44,0.0,260.64,187.57,73.07,Bank Transfer,Corporate
ORD-00840,2025-01-21,CUST-0371,Office Supplies,Notebook,North,Chandigarh,7,32.39,0.0,226.73,141.54,85.19,UPI,Small Business
ORD-00737,2025-01-21,CUST-0739,Office Supplies,Pen Set,Central,Bhopal,1,22.13,0.2,17.7,13.26,4.44,Credit Card,Small Business
ORD-02315,2025-01-21,CUST-0058,Office Supplies,Calculator,West,Pune,5,35.05,0.0,175.25,120.9,54.35,Debit Card,Consumer
ORD-01218,2025-01-21,CUST-0202,Home & Kitchen,Cookware Set,West,Pune,5,183.5,0.0,917.5,753.26,164.24,Cash,Small Business
ORD-01051,2025-01-21,CUST-0390,Electronics,Monitor,Central,Nagpur,3,537.3,0.05,1531.3,1080.22,451.08,UPI,Small Business
ORD-04349,2025-01-22,CUST-0846,Office Supplies,Printer Paper,South,Hyderabad,1,43.3,0.0,43.3,36.32,6.98,Bank Transfer,Corporate
ORD-04110,2025-01-22,CUST-0304,Furniture,Office Chair,North,Jaipur,1,275.34,0.0,275.34,161.07,114.27,UPI,Consumer
ORD-04571,2025-01-22,CUST-0059,Home & Kitchen,Vacuum Cleaner,East,Kolkata,1,136.15,0.15,115.73,88.94,26.79,Credit Card,Consumer
ORD-03216,2025-01-22,CUST-0274,Clothing,Jacket,East,Bhubaneswar,4,70.06,0.1,252.22,184.7,67.52,Bank Transfer,Corporate
ORD-03218,2025-01-22,CUST-0373,Electronics,Monitor,North,Jaipur,1,511.88,0.0,511.88,414.19,97.69,Debit Card,Consumer
ORD-00635,2025-01-22,CUST-0168,Furniture,Table,East,Kolkata,2,305.85,0.0,611.7,396.67,215.03,Debit Card,Consumer
ORD-00520,2025-01-22,CUST-0442,Furniture,Bookshelf,East,Bhubaneswar,7,206.83,0.0,1447.81,1189.26,258.55,Bank Transfer,Small Business
ORD-00059,2025-01-22,CUST-1102,Electronics,Keyboard,South,Bengaluru,5,639.33,0.05,3036.82,2521.72,515.1,Debit Card,Consumer
ORD-03410,2025-01-22,CUST-0274,Electronics,Headphones,East,Kolkata,2,386.13,0.2,617.81,525.91,91.9,UPI,Consumer
ORD-03518,2025-01-22,CUST-1015,Electronics,Laptop,North,Chandigarh,3,441.37,0.1,1191.7,986.68,205.02,UPI,Small Business
ORD-04943,2025-01-22,CUST-0654,Electronics,Keyboard,West,Ahmedabad,7,377.98,0.15,2248.98,1814.77,434.21,UPI,Corporate
ORD-03537,2025-01-22,CUST-1046,Electronics,Keyboard,East,Guwahati,6,402.34,0.0,2414.04,1831.77,582.27,Credit Card,Small Business
ORD-04533,2025-01-22,CUST-0274,Clothing,Jeans,Central,Bhopal,2,47.2,0.15,80.24,49.58,30.66,UPI,Consumer
ORD-02950,2025-01-22,CUST-0925,Office Supplies,Stapler,West,Mumbai,4,40.52,0.0,162.08,132.23,29.85,Bank Transfer,Consumer
ORD-02001,2025-01-22,CUST-0377,Home & Kitchen,Coffee Maker,Central,Nagpur,2,80.53,0.15,136.9,92.36,44.54,UPI,Consumer
ORD-02447,2025-01-22,CUST-0736,Electronics,Laptop,East,Kolkata,8,343.06,0.0,2744.48,2177.25,567.23,Debit Card,Small Business
ORD-02593,2025-01-22,CUST-0956,Electronics,Headphones,South,Chennai,4,400.89,0.0,1603.56,956.64,646.92,Debit Card,Small Business
ORD-04015,2025-01-22,CUST-0174,Electronics,Keyboard,West,Mumbai,2,333.46,0.1,600.23,468.45,131.78,UPI,Consumer
ORD-01902,2025-01-23,CUST-1127,Clothing,Jacket,West,Ahmedabad,3,73.8,0.0,221.4,131.35,90.05,UPI,Consumer
ORD-02529,2025-01-23,CUST-0625,Electronics,Laptop,South,Bengaluru,8,600.14,0.15,4080.95,3128.21,952.74,UPI,Consumer
ORD-03948,2025-01-23,CUST-0387,Home & Kitchen,Cookware Set,East,Kolkata,7,110.81,0.05,736.89,515.04,221.85,Debit Card,Corporate
ORD-01979,2025-01-23,CUST-0405,Clothing,T-Shirt,Central,Nagpur,4,75.53,0.0,302.12,197.85,104.27,Cash,Consumer
ORD-02557,2025-01-23,CUST-0094,Clothing,Jacket,Central,Nagpur,4,50.51,0.0,202.04,149.98,52.06,Debit Card,Consumer
ORD-01163,2025-01-23,CUST-0278,Home & Kitchen,Toaster,Central,Nagpur,5,146.78,0.15,623.81,530.55,93.26,UPI,Consumer
ORD-03149,2025-01-23,CUST-0218,Office Supplies,Stapler,Central,Nagpur,4,27.85,0.0,111.4,94.8,16.6,Debit Card,Small Business
ORD-03740,2025-01-23,CUST-0608,Clothing,Sneakers,Central,Bhopal,7,57.15,0.15,340.04,220.82,119.22,Debit Card,Small Business
ORD-03682,2025-01-23,CUST-1046,Clothing,T-Shirt,North,Delhi,7,55.47,0.0,388.29,313.91,74.38,UPI,Consumer
ORD-00245,2025-01-23,CUST-0160,Office Supplies,Notebook,North,Chandigarh,8,54.14,0.1,389.81,233.92,155.89,UPI,Consumer
ORD-01529,2025-01-23,CUST-0547,Furniture,Office Chair,East,Guwahati,7,355.8,0.1,2241.54,1559.69,681.85,Bank Transfer,Corporate
ORD-03697,2025-01-23,CUST-0622,Office Supplies,Calculator,North,Delhi,2,40.91,0.2,65.46,45.22,20.24,Credit Card,Consumer
ORD-01165,2025-01-24,CUST-0242,Office Supplies,Pen Set,Central,Bhopal,5,27.69,0.0,138.45,82.31,56.14,UPI,Small Business
ORD-00119,2025-01-24,CUST-1017,Clothing,Jacket,Central,Bhopal,4,84.57,0.0,338.28,249.09,89.19,Credit Card,Corporate
ORD-04797,2025-01-24,CUST-1002,Furniture,Table,Central,Bhopal,6,327.12,0.1,1766.45,1372.78,393.67,Debit Card,Small Business
ORD-00452,2025-01-24,CUST-0951,Electronics,Laptop,North,Delhi,8,462.38,0.0,3699.04,2339.25,1359.79,Credit Card,Consumer
ORD-00250,2025-01-24,CUST-0793,Furniture,Bookshelf,Central,Bhopal,4,418.72,0.0,1674.88,1288.5,386.38,Debit Card,Consumer
ORD-01119,2025-01-24,CUST-0257,Home & Kitchen,Vacuum Cleaner,South,Bengaluru,8,161.9,0.0,1295.2,978.4,316.8,Credit Card,Small Business
ORD-02081,2025-01-24,CUST-0172,Clothing,T-Shirt,East,Guwahati,1,87.72,0.1,78.95,67.54,11.41,Cash,Small Business
ORD-02090,2025-01-24,CUST-0540,Furniture,Office Chair,East,Kolkata,6,173.38,0.1,936.25,557.81,378.44,Debit Card,Corporate
ORD-03553,2025-01-24,CUST-0302,Office Supplies,Printer Paper,North,Chandigarh,3,30.7,0.05,87.49,67.92,19.57,UPI,Consumer
ORD-00952,2025-01-24,CUST-0902,Home & Kitchen,Blender,West,Ahmedabad,7,100.81,0.1,635.1,442.36,192.74,UPI,Consumer
ORD-00833,2025-01-24,CUST-0829,Electronics,Keyboard,East,Guwahati,6,365.83,0.05,2085.23,1434.47,650.76,Debit Card,Consumer
ORD-00426,2025-01-25,CUST-0249,Electronics,Keyboard,North,Jaipur,2,407.92,0.0,815.84,586.55,229.29,Credit Card,Consumer
ORD-04390,2025-01-25,CUST-0013,Home & Kitchen,Coffee Maker,South,Hyderabad,1,121.89,0.0,121.89,73.92,47.97,Credit Card,Small Business
ORD-02530,2025-01-25,CUST-1125,Clothing,Jacket,South,Chennai,7,46.8,0.0,327.6,196.14,131.46,UPI,Consumer
ORD-04189,2025-01-25,CUST-0594,Electronics,Monitor,West,Ahmedabad,7,484.91,0.0,3394.37,2753.07,641.3,Credit Card,Corporate
ORD-03171,2025-01-25,CUST-0093,Furniture,Desk,East,Bhubaneswar,3,352.54,0.0,1057.62,755.46,302.16,Cash,Consumer
ORD-01341,2025-01-25,CUST-1187,Home & Kitchen,Cookware Set,East,Guwahati,3,177.06,0.2,424.94,299.0,125.94,UPI,Small Business
ORD-00293,2025-01-25,CUST-1188,Electronics,Keyboard,South,Chennai,5,424.19,0.05,2014.9,1311.43,703.47,Bank Transfer,Consumer
ORD-02355,2025-01-25,CUST-1113,Office Supplies,Stapler,West,Ahmedabad,4,28.75,0.0,115.0,68.1,46.9,Debit Card,Consumer
ORD-00041,2025-01-25,CUST-0109,Office Supplies,Calculator,Central,Nagpur,4,45.13,0.1,162.47,130.15,32.32,Bank Transfer,Small Business
ORD-03397,2025-01-25,CUST-1052,Home & Kitchen,Blender,North,Delhi,6,96.69,0.05,551.13,351.51,199.62,Credit Card,Corporate
ORD-03139,2025-01-25,CUST-0117,Electronics,Monitor,West,Mumbai,1,378.44,0.1,340.6,214.64,125.96,UPI,Small Business
ORD-03621,2025-01-25,CUST-0892,Office Supplies,Notebook,North,Chandigarh,6,32.59,0.0,195.54,129.2,66.34,UPI,Consumer
ORD-01571,2025-01-25,CUST-0990,Clothing,T-Shirt,Central,Indore,4,85.45,0.0,341.8,256.49,85.31,Bank Transfer,Corporate
ORD-00960,2025-01-25,CUST-0198,Clothing,T-Shirt,South,Chennai,2,43.77,0.0,87.54,56.35,31.19,UPI,Small Business
ORD-01757,2025-01-25,CUST-0882,Office Supplies,Pen Set,South,Chennai,3,20.79,0.05,59.25,37.08,22.17,Bank Transfer,Consumer
ORD-00419,2025-01-25,CUST-0175,Furniture,Cabinet,Central,Bhopal,4,314.73,0.1,1133.03,830.67,302.36,Bank Transfer,Consumer
ORD-02092,2025-01-25,CUST-0358,Office Supplies,Stapler,North,Delhi,7,38.04,0.15,226.34,132.15,94.19,UPI,Consumer
ORD-00719,2025-01-25,CUST-0623,Electronics,Monitor,Central,Nagpur,2,555.61,0.0,1111.22,825.04,286.18,Debit Card,Corporate
ORD-04574,2025-01-26,CUST-0274,Clothing,Sneakers,South,Chennai,5,70.55,0.05,335.11,195.88,139.23,Cash,Small Business
ORD-02304,2025-01-26,CUST-0938,Home & Kitchen,Cookware Set,West,Ahmedabad,6,106.85,0.1,576.99,436.25,140.74,UPI,Consumer
ORD-02973,2025-01-26,CUST-0491,Office Supplies,Notebook,East,Guwahati,7,32.88,0.0,230.16,153.59,76.57,Credit Card,Consumer
ORD-04670,2025-01-26,CUST-0274,Office Supplies,Calculator,Central,Bhopal,7,23.6,0.15,140.42,109.21,31.21,UPI,Corporate
ORD-00919,2025-01-26,CUST-0275,Clothing,Backpack,South,Bengaluru,6,58.13,0.0,348.78,284.52,64.26,UPI,Corporate
ORD-03761,2025-01-26,CUST-0840,Electronics,Laptop,East,Bhubaneswar,2,567.52,0.05,1078.29,846.04,232.25,UPI,Consumer
ORD-01511,2025-01-26,CUST-0799,Electronics,Laptop,North,Jaipur,2,651.12,0.1,1172.02,986.55,185.47,Credit Card,Consumer
ORD-01073,2025-01-26,CUST-0046,Office Supplies,Notebook,Central,Bhopal,8,32.31,0.15,219.71,155.12,64.59,Bank Transfer,Corporate
ORD-03595,2025-01-26,CUST-1015,Furniture,Bookshelf,North,Delhi,4,206.18,0.05,783.48,465.03,318.45,Credit Card,Corporate
ORD-03500,2025-01-26,CUST-1102,Office Supplies,Stapler,Central,Indore,2,41.52,0.2,66.43,50.81,15.62,Credit Card,Consumer
ORD-02187,2025-01-26,CUST-1051,Electronics,Laptop,Central,Nagpur,4,350.2,0.1,1260.72,940.93,319.79,Debit Card,Small Business
ORD-02088,2025-01-26,CUST-0922,Electronics,Laptop,North,Delhi,7,230.61,0.0,1614.27,1318.35,295.92,Bank Transfer,Consumer
ORD-02341,2025-01-26,CUST-0962,Office Supplies,Printer Paper,Central,Indore,8,41.19,0.0,329.52,236.09,93.43,Cash,Consumer
ORD-02127,2025-01-26,CUST-0369,Home & Kitchen,Cookware Set,South,Chennai,5,113.56,0.0,567.8,485.76,82.04,Debit Card,Consumer
ORD-04368,2025-01-26,CUST-0396,Electronics,Laptop,West,Mumbai,4,423.72,0.0,1694.88,1350.46,344.42,UPI,Corporate
ORD-04264,2025-01-26,CUST-0559,Office Supplies,Printer Paper,East,Kolkata,4,38.63,0.0,154.52,127.12,27.4,UPI,Consumer
ORD-03008,2025-01-27,CUST-0948,Electronics,Headphones,Central,Indore,4,556.33,0.0,2225.32,1891.55,333.77,Credit Card,Consumer
ORD-04415,2025-01-27,CUST-1130,Furniture,Office Chair,North,Chandigarh,3,371.51,0.2,891.62,639.67,251.95,Credit Card,Corporate
ORD-02371,2025-01-27,CUST-0603,Home & Kitchen,Toaster,West,Ahmedabad,5,171.55,0.15,729.09,624.91,104.18,Debit Card,Corporate
ORD-02658,2025-01-27,CUST-0724,Home & Kitchen,Coffee Maker,South,Bengaluru,8,192.68,0.05,1464.37,1086.11,378.26,Bank Transfer,Consumer
ORD-03142,2025-01-27,CUST-0884,Office Supplies,Stapler,East,Bhubaneswar,8,42.1,0.0,336.8,279.19,57.61,UPI,Consumer
ORD-02569,2025-01-27,CUST-0215,Electronics,Laptop,Central,Indore,2,407.34,0.0,814.68,565.11,249.57,Credit Card,Corporate
ORD-01544,2025-01-27,CUST-0543,Office Supplies,Calculator,North,Chandigarh,4,39.17,0.1,141.01,95.41,45.6,Bank Transfer,Consumer
ORD-03398,2025-01-27,CUST-1109,Clothing,T-Shirt,East,Bhubaneswar,8,39.68,0.2,253.95,147.6,106.35,Debit Card,Corporate
ORD-02457,2025-01-27,CUST-0568,Office Supplies,Calculator,East,Kolkata,1,49.5,0.0,49.5,37.23,12.27,Debit Card,Consumer
ORD-00556,2025-01-27,CUST-0413,Furniture,Bookshelf,East,Bhubaneswar,6,360.39,0.05,2054.22,1306.27,747.95,UPI,Corporate
ORD-03081,2025-01-27,CUST-0339,Office Supplies,Printer Paper,Central,Indore,5,34.36,0.05,163.21,137.43,25.78,UPI,Consumer
ORD-02054,2025-01-27,CUST-1090,Clothing,Jeans,West,Ahmedabad,2,58.65,0.0,117.3,88.0,29.3,UPI,Small Business
ORD-03190,2025-01-27,CUST-0108,Clothing,Jeans,East,Guwahati,2,6.11,0.05,11.61,7.17,4.44,Credit Card,Small Business
ORD-00732,2025-01-28,CUST-1080,Office Supplies,Calculator,South,Hyderabad,8,33.93,0.0,271.44,203.32,68.12,UPI,Consumer
ORD-02595,2025-01-28,CUST-1057,Office Supplies,Pen Set,Central,Indore,3,50.37,0.1,136.0,87.84,48.16,UPI,Consumer
ORD-01715,2025-01-28,CUST-0413,Furniture,Bookshelf,North,Chandigarh,8,298.31,0.0,2386.48,1709.1,677.38,Cash,Corporate
ORD-00971,2025-01-28,CUST-1018,Home & Kitchen,Toaster,North,Chandigarh,2,102.8,0.1,185.04,148.79,36.25,Bank Transfer,Consumer
ORD-00819,2025-01-28,CUST-1180,Office Supplies,Calculator,South,Chennai,2,34.94,0.0,69.88,41.71,28.17,Credit Card,Consumer
ORD-01234,2025-01-28,CUST-0856,Furniture,Desk,East,Guwahati,8,173.44,0.1,1248.77,865.45,383.32,Bank Transfer,Consumer
ORD-01847,2025-01-28,CUST-0903,Clothing,Jacket,East,Guwahati,7,39.68,0.15,236.1,174.32,61.78,UPI,Small Business
ORD-04516,2025-01-28,CUST-0994,Furniture,Table,Central,Bhopal,6,291.24,0.0,1747.44,1265.93,481.51,Bank Transfer,Consumer
ORD-00327,2025-01-28,CUST-1137,Office Supplies,Pen Set,South,Hyderabad,5,30.52,0.05,144.97,104.14,40.83,UPI,Small Business
ORD-04632,2025-01-28,CUST-0867,Electronics,Smartphone,Central,Bhopal,1,383.43,0.05,364.26,281.7,82.56,UPI,Consumer
ORD-03760,2025-01-29,CUST-0904,Electronics,Monitor,South,Chennai,5,265.73,0.05,1262.22,1003.48,258.74,Credit Card,Consumer
ORD-02274,2025-01-29,CUST-0869,Office Supplies,Printer Paper,North,Chandigarh,1,37.73,0.15,32.07,22.66,9.41,Credit Card,Consumer
ORD-04792,2025-01-29,CUST-0419,Home & Kitchen,Vacuum Cleaner,South,Bengaluru,4,111.4,0.05,423.32,322.41,100.91,Bank Transfer,Corporate
ORD-03511,2025-01-29,CUST-0251,Electronics,Laptop,West,Pune,6,406.65,0.1,2195.91,1375.45,820.46,Bank Transfer,Consumer
ORD-00326,2025-01-29,CUST-0573,Office Supplies,Notebook,West,Mumbai,7,40.51,0.1,255.21,196.34,58.87,Debit Card,Consumer
